Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,CM_GG,5,127,1,2,LF270_,0,0,1,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,0,0,150,150,1,0,0,0
M,CM_GG,5,127,1,2,LF270_,132,1,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,0,150,153,3,6,0,0,0
M,CM_GG,5,127,1,2,LF270_,135,1,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,1,153,376,223,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,150,1,6,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,1,376,383,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,153,6,2,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,1,383,386,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,376,2,3,2,0,1,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,1,386,391,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,381,3,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,1,391,395,4,8,3,0,4
M,CM_GG,5,127,1,2,LF270_,383,3,5,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,2,395,1959,1564,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,386,5,4,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,2,1959,1966,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,391,4,8,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,2,1966,1969,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,395,8,2,3,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,2,1969,1974,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,424,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,2,1974,1988,14,8,0,0,2
M,CM_GG,5,127,1,2,LF270_,1114,2,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,3,1988,2306,318,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,1118,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,3,2306,2313,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,1187,2,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,3,2313,2316,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,1197,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,3,2316,2321,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,1199,2,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,3,2321,2329,8,8,0,0,2
M,CM_GG,5,127,1,2,LF270_,1206,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,4,2329,3254,925,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,1416,2,0,0,1,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,4,3254,3261,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,1429,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,4,3261,3264,3,5,0,0,1
M,CM_GG,5,127,1,2,LF270_,1446,2,0,0,1,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,4,3264,3269,5,4,0,0,1
M,CM_GG,5,127,1,2,LF270_,1458,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,4,3269,3506,237,8,0,0,1
M,CM_GG,5,127,1,2,LF270_,1586,2,0,0,1,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,5,3506,3655,149,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,1593,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,5,3655,3662,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,1959,2,3,2,0,1,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,5,3662,3665,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,1966,3,5,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,5,3665,3670,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,1969,5,4,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,5,3670,3676,6,8,0,0,1
M,CM_GG,5,127,1,2,LF270_,1974,4,8,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3676,3773,97,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,1975,8,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3773,3780,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,1988,8,2,3,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3780,3783,3,5,0,0,1
M,CM_GG,5,127,1,2,LF270_,1997,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3783,3788,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,2081,2,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3788,3920,132,8,0,1,0
M,CM_GG,5,127,1,2,LF270_,2092,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3920,3927,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,2306,2,3,2,0,1,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3927,3930,3,5,0,0,1
M,CM_GG,5,127,1,2,LF270_,2313,3,5,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3930,3935,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,2316,5,4,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,6,3935,3955,20,8,0,0,1
M,CM_GG,5,127,1,2,LF270_,2320,4,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,7,3955,3993,38,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,2321,4,8,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,7,3993,4000,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,2329,8,2,3,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,7,4000,4003,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,2348,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,7,4003,4008,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,2350,2,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,7,4008,4029,21,8,0,0,2
M,CM_GG,5,127,1,2,LF270_,2359,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,8,4029,4135,106,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,3254,2,3,2,0,1,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,8,4135,4142,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,3261,3,5,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,8,4142,4145,3,5,0,0,1
M,CM_GG,5,127,1,2,LF270_,3264,5,4,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,8,4145,4150,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,3267,4,0,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,8,4150,4246,96,8,0,0,1
M,CM_GG,5,127,1,2,LF270_,3268,4,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,9,4246,4592,346,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,3269,4,8,0,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,9,4592,4599,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,3291,8,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,9,4599,4602,3,5,0,0,0
M,CM_GG,5,127,1,2,LF270_,3506,8,2,3,0,0,1,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,9,4602,4607,5,4,0,0,0
M,CM_GG,5,127,1,2,LF270_,3513,2,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,9,4607,4626,19,8,0,0,1
M,CM_GG,5,127,1,2,LF270_,3655,2,3,2,0,1,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,10,4626,4819,193,2,0,1,0
M,CM_GG,5,127,1,2,LF270_,3662,3,5,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,10,4819,4826,7,3,0,0,0
M,CM_GG,5,127,1,2,LF270_,3665,5,4,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,10,4826,4829,3,5,0,0,1
M,CM_GG,5,127,1,2,LF270_,3669,4,0,0,0,0,0,,111918 retrain,M,CM_GG,5,127,1,2,LF270_,10,4829,4834,5,4,0,0,0
